,Date,ID,url,username,source,location,tweet,num_of_likes,num_of_retweet
1277,2023-02-28 17:11:50+00:00,1630616780317114391,https://twitter.com/myfairobserver/status/1630616780317114391,myfairobserver,Twitter Web App,"Washington DC, London & Geneva","The Truth About Hindenburg Research and Gautam Adani - Short-sellers have a dubious reputation they can cause immense suffering. Industrialists create long term value and Gautam Adani has certainly done so in India and elsewhere.
By @ashwani_mahajan
https://t.co/MdPX2TPOO1",28,14
1278,2023-02-28 17:11:49+00:00,1630616775435128832,https://twitter.com/PritambarR/status/1630616775435128832,PritambarR,Twitter for Android,INDIAN CITIZEN ,@themukulagrawal Adani green energy and enterprise probably.,4,0
1279,2023-02-28 17:11:47+00:00,1630616768602587136,https://twitter.com/AshishVijarani1/status/1630616768602587136,AshishVijarani1,Twitter for Android,Jaatland ,@news24tvchannel Iski ek aur khashiyat ye hai ki agar Hindenburg ki koi report inpe aati hai toh pura dalal godi media inhe free me defend karega.,1,0
1280,2023-02-28 17:11:47+00:00,1630616766471897094,https://twitter.com/tushar9590/status/1630616766471897094,tushar9590,Twitter for Android,,"Demonetization in Nigeria will lead to more than 25 pct cut in production for Bajaj Auto in coming months...
Quite surprising to see, no media house/fintwit even cared to notice the demonetization event in Nigeria, amidst Adani fiasco.",103,10
1281,2023-02-28 17:11:29+00:00,1630616691133628427,https://twitter.com/GodiPeMedia/status/1630616691133628427,GodiPeMedia,Twitter Web App,India,@sudhirchaudhary Jaise Adani ka expose India pe humla😂,0,0
1282,2023-02-28 17:11:09+00:00,1630616608057208832,https://twitter.com/HariKKaja/status/1630616608057208832,HariKKaja,Twitter for Android,"Tenali, India","@teamauditors11 @gautam_adani The same went for Mumbai Airport.

https://t.co/nl11Ljlohz",0,0
1283,2023-02-28 17:10:58+00:00,1630616562079248384,https://twitter.com/politicalcharg/status/1630616562079248384,politicalcharg,Twitter for Android,"Hyderabad, India",#adani #LIC https://t.co/d7fDh80EBz,0,0
1284,2023-02-28 17:10:50+00:00,1630616530433228800,https://twitter.com/chandanvaio/status/1630616530433228800,chandanvaio,Twitter for iPhone,"Jamui, India","@pbhushan1 तुम्हारे क्रियाकर्म में LIC का ही पैसा लगेगा , Hindenburg वाले नहीं कर पायेंगे ये !!",0,0
1285,2023-02-28 17:10:41+00:00,1630616489052225536,https://twitter.com/BizzBuzzNews/status/1630616489052225536,BizzBuzzNews,Hocalwire Social Share,,Adani’s debt concern may be overstated: SES #AdaniGroup #SES #HindenburgResearch #NewDelhi https://t.co/2Bmhipcmdx,0,0
1286,2023-02-28 17:10:37+00:00,1630616473004826624,https://twitter.com/docstl/status/1630616473004826624,docstl,Twitter for Android,Dholera Smart city,"@TVMohandasPai Pai is batting for Adani

What else you want 😂😂",0,0
1287,2023-02-28 17:10:06+00:00,1630616342763302913,https://twitter.com/rsborar/status/1630616342763302913,rsborar,Twitter for Android,India,"@OptionT02594842 Other private sector ports were awarded. Some went bankrupt, others struggled financially and had to be bailed out. 

Adani was NOT the only company to be awarded ports. It is THE ONLY company to survive. 

It completed projects on time and within budgets.",2,0
1288,2023-02-28 17:09:44+00:00,1630616251008446464,https://twitter.com/__ZionLion__/status/1630616251008446464,__ZionLion__,Twitter Web App,,"""we hope India is part of the free west.""
(now short Adani)

.@BloombergTV offers nothing really",0,0
1289,2023-02-28 17:09:39+00:00,1630616229106049024,https://twitter.com/abdulal37193475/status/1630616229106049024,abdulal37193475,Twitter Web App,,@ClarityToast Thank u sir for exposing this fraudster adani .I'm all for transparency and to safe protection of investors money.please expose more about adanis Singapore ties.our prime minister modi  is a fascist and please expose the unholy ties between corporate and government,0,0
1290,2023-02-28 17:09:37+00:00,1630616223867363328,https://twitter.com/ASKUSHWAHA10/status/1630616223867363328,ASKUSHWAHA10,Twitter for Android,,"When JPC on Adani ? 
Nation want to know .",0,0
1291,2023-02-28 17:09:30+00:00,1630616191160188928,https://twitter.com/Jinish19817949/status/1630616191160188928,Jinish19817949,Twitter for Android,,"@drprashantmish6 Jald hi adani ko pachad dege Dr sahab..
Har jagah sey safe..",0,0
1292,2023-02-28 17:09:15+00:00,1630616132368609280,https://twitter.com/skachary/status/1630616132368609280,skachary,Twitter for Android,Dubai,@MahuaMoitra @dir_ed Madam thoda WB ke chor logon pe bhi nazar daalo. Sab aapke party ka hi hai. First clean ur backyard. And then go after Adani types. Apne ghar me choro ko panha dete ho aur bhaashan badi badi karte ho Delhi me. Double standards 😅,0,0
1293,2023-02-28 17:09:04+00:00,1630616084243177472,https://twitter.com/YabaDaba_Doo/status/1630616084243177472,YabaDaba_Doo,Twitter for Android,India,@republic arey isko payment nai bheja kya @gautam_adani @BJP4India walo ne.,0,0
1294,2023-02-28 17:09:01+00:00,1630616073103097858,https://twitter.com/prakmrao/status/1630616073103097858,prakmrao,Twitter for iPhone,"Mumbai, India",@CNBCTV18Live @shivanibazaz Or MFs being forced to invest people’s money in Adani junk stocks 🤔,0,0
1295,2023-02-28 17:08:52+00:00,1630616031810011153,https://twitter.com/mikecoulson48/status/1630616031810011153,mikecoulson48,Twitter for iPad,North Yorkshire ,"Adani stands accused of the ""largest corporate con in history"". So why is @Barclays is standing by its client? Tell Barclays to walk away from Adani, now: https://t.co/qgakYVDVfs #BreakUpWithBarclays #StopAdani https://t.co/ZGM1mOR279",0,0
1296,2023-02-28 17:08:40+00:00,1630615983194009606,https://twitter.com/veerappavenkap1/status/1630615983194009606,veerappavenkap1,Twitter for iPhone,"Bengaluru, India","@Sassy_Hindu for BJP: @narendramodi first .
for Modi : Adani first",19,1
1297,2023-02-28 17:08:37+00:00,1630615972804714499,https://twitter.com/GajendraGhodi/status/1630615972804714499,GajendraGhodi,Twitter for Android,,"@KLkannadiga @Arun2981 Kyu be Andhbhakt bhadwe. Jawab dene ki baat aayi toh MOOT nikal gya Tera. 🤣

Koi bachha bhi tujh jaise ch*tiye ka pardafaash kr dega.

Teri timeline khud bata rahi hai ki tu Modi ki A@nd chaat ta hai.😆

Adani/Chaiwale ko defend kr rha tha tu. Dekh achhe se 😜👇 https://t.co/wQmmw0GWIM",0,0
1298,2023-02-28 17:08:28+00:00,1630615931654406144,https://twitter.com/NSUIUttarakhand/status/1630615931654406144,NSUIUttarakhand,Twitter for Android,Uttarakhand,"7, Adani Kalyan Marg https://t.co/G0qdWrvuWr",1,1
1299,2023-02-28 17:08:27+00:00,1630615928521252866,https://twitter.com/wealthsaga1/status/1630615928521252866,wealthsaga1,Twitter for Android,India,#AdaniEnterprises #adani,6,0
1300,2023-02-28 17:08:22+00:00,1630615908132716544,https://twitter.com/iyer_baba/status/1630615908132716544,iyer_baba,Twitter for Android,TIRUVANNAMALAI [tamilnadu],@AamAadmiParty @msisodia Aaj kal Modi Amit adani and ambani ke against Bolo toh jail jao income tax raid's or maro ab hamare tumare and Sab ki Jaan khatre mein Hain or Hoga.,0,0
1301,2023-02-28 17:08:18+00:00,1630615891724623878,https://twitter.com/mehmoodfs/status/1630615891724623878,mehmoodfs,Twitter for Android,,@adarshprakash71 @UtkarshSingh_ @ElvishYadav Tum toh adani ka bhi proof mangte hoge. Tumhare liye toh woh bhi chor nahi. Jao bhai choron ko defend karo ..badi sad life hai. Bye,0,0
1302,2023-02-28 17:08:17+00:00,1630615885156347906,https://twitter.com/KalyaniDivyesh/status/1630615885156347906,KalyaniDivyesh,Twitter for Android,Pluto,@TilotamaG Lagta h saare adani h liye the😜😜,2,0
1303,2023-02-28 17:08:12+00:00,1630615865757667328,https://twitter.com/retweetgyan/status/1630615865757667328,retweetgyan,Twitter for Android,,@LearningEleven @AdityaD_Shah Nope they still had adani port ambuja,2,0
1304,2023-02-28 17:08:11+00:00,1630615861987000320,https://twitter.com/CommonMan0309/status/1630615861987000320,CommonMan0309,Twitter for iPhone,,"@MahuaMoitra @Reuters may pls see this and educate the international communities about fraud activities of Adani. We heard he is touring Hongkong and Singapore to meet investors and bring them confidence by saying he has backed by powerful friend, which is not good for economy of any country",0,0
1305,2023-02-28 17:07:49+00:00,1630615771201290241,https://twitter.com/tweet_samson/status/1630615771201290241,tweet_samson,Twitter for Android,"Mumbai, India",@rkmarar9 Sisodia scam has taken the sheen out of Adani scam.... unfortunately....,0,0
1306,2023-02-28 17:07:46+00:00,1630615755292131334,https://twitter.com/JayaramMadhu/status/1630615755292131334,JayaramMadhu,Twitter for iPhone,NYC,"IJUSTICE4HINDUS &amp; JUSTICE4INDIA. the HINDURASHTRA.PROUDTOBEHINDU: Beware,STOP any one corp (Adani)becoming a monopoly.AIRPORTS, Ports, ships, trade, gas, coal, alt energy controlled by single corp if fails, loaning banks fail, country fails,Wake up GUJJI Modi. WORLD is warning u.",0,0
1307,2023-02-28 17:07:41+00:00,1630615737382387712,https://twitter.com/putoptions1/status/1630615737382387712,putoptions1,Twitter Web App,,"@quantsiquence @darshanvmehta1 whatever the group /operators make money by buying at lower cost and then offloading it to the fund is loss to the unit holders which is reflected by higher nav , for eg if you would have bought LIC fund which held adani stocks , today the nav would be lower",1,0
1308,2023-02-28 17:07:13+00:00,1630615617966424080,https://twitter.com/ShatrughanKhem1/status/1630615617966424080,ShatrughanKhem1,Twitter for Android,,@sudhirchaudhary Waise hi sir jaise adani ka fraud desh pe hamla hai..,0,0
1309,2023-02-28 17:07:05+00:00,1630615585007742976,https://twitter.com/TruePat83938740/status/1630615585007742976,TruePat83938740,Twitter for Android,India,"@jawharsircar Sir
Please inform Mahuaa. She is still after Adani when the world has already moved towards Vedenta. Unko bolna, kaam katam hone ke baad aap log reliance ke peeche padenge. 2024 Tak bahut log hai 😂",0,0
1310,2023-02-28 17:06:44+00:00,1630615496172371968,https://twitter.com/tyroinvestor20/status/1630615496172371968,tyroinvestor20,Twitter for Android,,@khitishray Matlab Adani ka sewak abhi 5 saal aur rule karega. 😅,0,0
1311,2023-02-28 17:06:14+00:00,1630615370628317204,https://twitter.com/Ram81916991/status/1630615370628317204,Ram81916991,Twitter for Android,,@Bhar_1947 @FltLtAnoopVerma BJP should not talk about corruption. Adani is a live example. Congress is the only party fit to rule India,0,0
1312,2023-02-28 17:06:05+00:00,1630615333374509062,https://twitter.com/SuhailA98153032/status/1630615333374509062,SuhailA98153032,Twitter for Android,,@aajtak 2024.ager pora godi media ambani adani ke paid media ager nispaksh roop se patarkarita kare to bjp kya sarkar banaige jamanat jabt ho jayegi pr badkismati godi media ek paid agency's he baki log khud samjhdar he,0,0
1313,2023-02-28 17:05:41+00:00,1630615232833032192,https://twitter.com/anand_2s/status/1630615232833032192,anand_2s,Twitter for iPhone,,"@IndiaToday @_YogendraYadav @sardesairajdeep Yogendra has got into habit of blabbering without facts. Present evidence in court &amp; take appropriate action. Baseless allegations won’t stick. Pls. Understand Stock markets &amp; economics, as solo player cannot control. Adani group on free fall. Will find its balance. Watch..",3,0
1314,2023-02-28 17:05:08+00:00,1630615094571810816,https://twitter.com/ishwarch/status/1630615094571810816,ishwarch,Twitter for Android,"London, England",@AshwiniVaishnaw @narendramodi @PMOIndia @RailMinIndia @PIB_India @DDNewslive @BJP4Karnataka Now Belgavi Station 🚉 is ready for sale to Adani?,1,0
1315,2023-02-28 17:05:07+00:00,1630615090356535298,https://twitter.com/m4i3_m4i3/status/1630615090356535298,m4i3_m4i3,Twitter Web App,,"Saffron chaddis will buy Petrol for 200 rs a liter
Gas Cylinder for 2000
and Adani Ent for 3100",0,0
1316,2023-02-28 17:04:38+00:00,1630614969455906816,https://twitter.com/durgesh92059604/status/1630614969455906816,durgesh92059604,Twitter for Android,Odisha ,@SanjayM90452682 @SatpathyLive Just replied to your point with facts that LIC lost money in Adani stocks . Yes market valuation of investment has come down since the Hindenburg report has come out . Not blind to real facts .,0,0
1317,2023-02-28 17:04:14+00:00,1630614868457033728,https://twitter.com/wadhwasc/status/1630614868457033728,wadhwasc,Twitter for Android,गुरूग्राम हरियाणा ,"@vinayyadav464 @RAVIKUM31904895 @simmish59205961 @KdwivediVinod @GoelToshi @SKShukla05 @Shivamg81787118 @RajeshK84297938 @KaushikDesai16 @Swwagatam @kTXO7hcRUjwKKib @JaganNKaushik @AveerJaishivRaj @SuryaSi99128957 @Vinay907297522 @umeshctyagi @DILLIWALA2 @pad_71 @Bramha_3 @SureshLalDas3 @VivekRanjanSonb @Amaresh03335514 @madhuraj2317 @Jai_Ho_3 @JugalKhetan @BHRIGUVANSHAJ @navin_nath @colkt @Munna_ballia @nilesh_pat @Kn_Joshi1 @Swamy39 @PushpaS2008 @QueenPoonam2 @shyamkishorkum1 @BHARTIYFOJI @HinduRa81857655 @Jagat447 @RajeevS29778815 @Yasmine26330744 @Jitendr38885964 @annapurnaupadhy @bond00719711 @BobbyBaislaa @AamAadmiParty @ArvindKejriwal @SanjayAzadSln @msisodia @gautam_adani @bhrtktk हमे वही ख़बर सही लगती है जिसमे हमारे चहेते नेता और चहेते राजनीतिक दल या हमारी जाति के पक्ष में हो
 हम सच सुनना ही नहीं चाहते । 

जाकी रही भावना जैसी
प्रभु मूरत देखी तिन तैसी",8,3
1318,2023-02-28 17:04:11+00:00,1630614856822042624,https://twitter.com/radhathakur46/status/1630614856822042624,radhathakur46,Twitter for Android,"Mumbai, India",@GabbbarSingh It's like Modi helping Adani to rob poor indians,0,0
1319,2023-02-28 17:04:04+00:00,1630614826429952002,https://twitter.com/Shub0008/status/1630614826429952002,Shub0008,Twitter for iPhone,"Brampton, Ontario",@Abhishekkar_ Don’t buy adani,1,0
1320,2023-02-28 17:03:59+00:00,1630614805030797313,https://twitter.com/plyshreesai/status/1630614805030797313,plyshreesai,Twitter for Android,,@shyamsek Adani enterprise,0,0
1321,2023-02-28 17:03:54+00:00,1630614785200115713,https://twitter.com/daphin_chacko/status/1630614785200115713,daphin_chacko,Twitter for Android,,"Modi bhakts. Time to show your nationalism and patriotism.

Buy some Adani shares.😁😁😁",7,5
1322,2023-02-28 17:03:48+00:00,1630614758704680960,https://twitter.com/RanjitOne/status/1630614758704680960,RanjitOne,Twitter Web App,"Maharashtra, India","@65thakursahab @TVMohandasPai @JhaSanjay Hey, Mohandas Pai, this is how Das of Gautam did it &amp; does it.
1.  ED raids GVK promoters (homes &amp; offices) July 2020
2. Adani acquires 74% stake in MIAL Aug 2020
3. Adani takes over the Mumbai airport in July 2021.",2,0
1323,2023-02-28 17:03:35+00:00,1630614702282924033,https://twitter.com/seemaya17061980/status/1630614702282924033,seemaya17061980,Twitter for Android,Hariyana,@RahulGandhi  to khandani jhuda hai🤣.Adani wala churan nhi chala to bazar me ab naya churan laya hai.65 year se desh ko lut kar kha gaye. Or ab garib hone ka natak karta hai. Garib aadmi 5 mahine tak 30 tark lekar yatara nhi kar sakta h.saal me 10 baar ghumne videsh nhi jata h,0,0
1324,2023-02-28 17:03:29+00:00,1630614678828089345,https://twitter.com/itsqfa/status/1630614678828089345,itsqfa,Twitter for iPhone,"Lucknow, India",@price_trader_ ADANI red aaj Green tha,2,0
1325,2023-02-28 17:03:28+00:00,1630614676663943197,https://twitter.com/false_cb/status/1630614676663943197,false_cb,Twitter Web App,,"TOOFANO SE TU NA DARTA
TERA NAAM ADANI HAI",0,0
1326,2023-02-28 17:03:21+00:00,1630614646011953155,https://twitter.com/false_cb/status/1630614646011953155,false_cb,Twitter Web App,,This situation was perfect to play Adani Anthem man,2,0
1327,2023-02-28 17:03:20+00:00,1630614639947005961,https://twitter.com/matiofubol/status/1630614639947005961,matiofubol,Twitter for Android,"Verona, Veneto",@AreRockNRolla preferivo le risposte con Adani,1,0
1328,2023-02-28 17:03:15+00:00,1630614620728881153,https://twitter.com/MiniTrueArchive/status/1630614620728881153,MiniTrueArchive,Twitter for iPad,,"Mainstream media headline @Forbes  : Forbes

Exclusive: New Investigation Reveals Gautam Adani’s Older Brother As Key Player In Adani Group’s Biggest Deals https://t.co/i0xHwdf8yR",3,0
1329,2023-02-28 17:02:50+00:00,1630614516982480897,https://twitter.com/someonesnowhere/status/1630614516982480897,someonesnowhere,Twitter for iPhone,,"@JhaSanjay PIDI regardless of Adani’s net worth falling to 38th position, can we talk about your net worth of BISCUITS that are daily thrown at you to dish out daily garbage 🗑️ by your Italian bosses",0,0
1330,2023-02-28 17:02:41+00:00,1630614476163776514,https://twitter.com/PKVVK2/status/1630614476163776514,PKVVK2,Twitter Web App,"47.5287° N, 121.8254° W",In the name of privatization Modi/BJP's self called economics scholar Nirmala Sitharaman sold Indian government assets (LIC etc) to Adani. Modi/BJP/Sitharaman their families &amp; ministers will not suffer a single bit however working class people will suffer for all national losses.,0,0
1331,2023-02-28 17:02:38+00:00,1630614466315337728,https://twitter.com/imacuriosguy/status/1630614466315337728,imacuriosguy,Twitter for iPhone,"Vadodara , India",I’m getting out of the index funds asap since many #adani stocks are being added to #nifty indices. This is called adding insult to injury of a common man.,27,1
1332,2023-02-28 17:02:27+00:00,1630614419440033794,https://twitter.com/MadhavHeda08/status/1630614419440033794,MadhavHeda08,Twitter for Android,,"Just Adani stuff. Iykyk
Market price more than upper circuit 🤣🤣
#AdaniEnterprises #StockMarket https://t.co/ELqGJXyiEK",5,0
1333,2023-02-28 17:02:23+00:00,1630614402343813121,https://twitter.com/niks_1985/status/1630614402343813121,niks_1985,Twitter for iPhone,,“Adani has fallen to 38thfrom 2nd richest man. He is now worth only $33Billion. What a fall. What a story. A lesson for everyone who thinks system can be rigged for greed” - Anon account on Twitter with a credit card debt and a personal loan while living paycheck to paycheck,185,24
1334,2023-02-28 17:02:14+00:00,1630614363794178049,https://twitter.com/ANSOM68/status/1630614363794178049,ANSOM68,Twitter Web App,,@sanjeevhapur @CambridgeJBS @RahulGandhi @CambridgeMBA If he isn't there  in political arena modi will bring  new laws by which adani will be able to enslave your home also.,1,0
1335,2023-02-28 17:02:05+00:00,1630614328423636992,https://twitter.com/amitjvaswani/status/1630614328423636992,amitjvaswani,Twitter for Android,"Thane, India","@rishibagree See the trend looks quite clear, it is to break all big pillars, 1st it was Adani &amp; now Vedanta &amp; tomorrow it may be other big pillars.",0,0
1336,2023-02-28 17:01:51+00:00,1630614269107802112,https://twitter.com/Komalsingh_03/status/1630614269107802112,Komalsingh_03,Twitter for Android,"Noida, India","गौतम अदाणी का 60वां जन्मदिन स्टाफ ने ऐसे मनाया था, वायरल हुआ पुराना वीडियो 

#GautamAdani #AdaniGroup @gautam_adani",2,0
1337,2023-02-28 17:01:50+00:00,1630614263827156992,https://twitter.com/Tgna_reddy/status/1630614263827156992,Tgna_reddy,Twitter for iPhone,,@emdhoemo Scam is real ..conviction is very rare in financial crimes..so all that remains is letting everyone know of the deeds ..she’s got national fame as liqour queen because of social media. Intakanna ekkuva jarigithe good for all of us..be it Adani or Kavitha,0,0
1338,2023-02-28 17:01:46+00:00,1630614247796539393,https://twitter.com/Debasis344/status/1630614247796539393,Debasis344,Twitter for Android,"Bhubaneshwar, India",@amarprasadreddy @narendramodi @annamalai_k And all are handover to Adani👏,0,0
1339,2023-02-28 17:01:30+00:00,1630614178535981058,https://twitter.com/Pravins05083578/status/1630614178535981058,Pravins05083578,Twitter for Android,,"@pvssarma @SEBI_India Jo aaya tha maa ganga ka lal bankar
Vo rah Gaya adani ka dalal bankar",0,0
1340,2023-02-28 17:01:29+00:00,1630614176799522817,https://twitter.com/satish_nimje/status/1630614176799522817,satish_nimje,Twitter for iPhone,Mumbai,@chartians Adani enterprises,0,0
1341,2023-02-28 17:01:29+00:00,1630614175272820736,https://twitter.com/dakshvishnoi/status/1630614175272820736,dakshvishnoi,Twitter for Android,"Karnataka, India",@AMISHDEVGAN Adani ka,0,0
1342,2023-02-28 17:01:26+00:00,1630614164396982272,https://twitter.com/schawla13/status/1630614164396982272,schawla13,Twitter for Android,Union of India!,"@rishibagree @RahulGandhi Ask @narendramodi to help Adani to set up another business to replace Thai coconut.

Ask him to hurry up. You never know what happens in 2024.
#ModiAdaniBhaiBhai https://t.co/aViFJterIB",0,0
1343,2023-02-28 17:01:16+00:00,1630614120109326336,https://twitter.com/rajan_wassan/status/1630614120109326336,rajan_wassan,Twitter for Android,,"@SakthivelHGH @narendramodi @AmitShah @JPNadda @sambitswaraj @Shehzad_Ind @IGuruPrakash @PremShuklaBJP Big Breaking for Adani Group:-

No avidence of fraud found in report of Hindendburg.

From tomorrow continual upper circuits in all Adani Stocks.",0,0
1344,2023-02-28 17:01:10+00:00,1630614097917083648,https://twitter.com/ChayanTripathy/status/1630614097917083648,ChayanTripathy,Twitter for iPhone,"Dubai, United Arab Emirates",@Samarth_6 Chaddi gang ka toh chaddi bhi bacha nehi adani  ko bachane ke chakkar mein 😀😀😀,0,0
1345,2023-02-28 17:01:10+00:00,1630614096898035713,https://twitter.com/VazraChannel/status/1630614096898035713,VazraChannel,Twitter for Android,,"ఇన్ని రోజులు ప్రియ మిత్రుడు @gautam_adani అరచేతిలో ఉండి అందినకాడికి దోచిపెడుతూ  అదుపు తప్పకుండా ఎంత జాగ్రత్తగా ఉండేవాడు @byebyemodi కదా...?
ఇంకా సాగవులే మీ గోల్ మాల్ ఆటలు🍊🍊🍊🤙🤙
@ysathishreddy 
@BRSparty https://t.co/kI8ZtTT4ro",8,1
1346,2023-02-28 17:01:02+00:00,1630614063033257984,https://twitter.com/mdnewshindi/status/1630614063033257984,mdnewshindi,mdnewshindi,India,"➡️गौतम अदाणी का 60वां जन्मदिन स्टाफ ने ऐसे मनाया था
➡️वायरल हुआ पुराना वीडियो 

@AdaniOnline @AdaniFoundation @gautam_adani  #GautamAdani #AdaniGroup #AdaniEnterprises #jtv  | #mdnewshindi https://t.co/3ws7bgHre9",0,0
1347,2023-02-28 17:01:02+00:00,1630614062617985024,https://twitter.com/Adani_Elec_Mum/status/1630614062617985024,Adani_Elec_Mum,Freshdesk,"Mumbai, India","@kamath_ajith Dear Ajith, thank you for writing to us. We have registered your complaint towards the street light issue. Complaint no. is 421280223. Our technicians will visit the site and address the issue.",0,0
1348,2023-02-28 17:00:49+00:00,1630614007026688000,https://twitter.com/PKVVK2/status/1630614007026688000,PKVVK2,Twitter Web App,"47.5287° N, 121.8254° W",@pbhushan1 In the name of privatization Modi/BJP's self called economics scholar Nirmala Sitharaman sold Indian government assets (LIC etc) to Adani. Modi/BJP/Sitharaman their families &amp; ministers will not suffer a single bit however middle class people will suffer for all national losses.,0,0
1349,2023-02-28 17:00:48+00:00,1630614002647846912,https://twitter.com/pagalpanti3/status/1630614002647846912,pagalpanti3,Twitter for iPhone,,@TheBhavnaSharma @veenavenugopal Adani ki chaatna band karo,17,0
1350,2023-02-28 17:00:28+00:00,1630613918342168593,https://twitter.com/caressa_occ/status/1630613918342168593,caressa_occ,Twitter for Android,,"Dopo la sparata sul possesso palla, arriva puntuale l'attacco di Lele #Adani a #Caressa dopo la lite con #Bucciantini. #bobotv https://t.co/SB6PIS8JDc",12,0
1351,2023-02-28 17:00:24+00:00,1630613901388963840,https://twitter.com/EnkayKotiyath/status/1630613901388963840,EnkayKotiyath,Twitter for Android,"Bengaluru, India",@TVMohandasPai Even a lay man now understand the modus operandi of Adani with the full backing of Modi. But the so called intellect like Mr. Pai doesn't understand it.,0,0
1352,2023-02-28 17:00:24+00:00,1630613901258932224,https://twitter.com/matheswaranc/status/1630613901258932224,matheswaranc,Twitter for Android,"Chennai, India",When Modi will act upon Adani. https://t.co/323IXvfaEJ,0,0
1353,2023-02-28 17:00:17+00:00,1630613875124240384,https://twitter.com/India42119022/status/1630613875124240384,India42119022,Twitter for Android,,@sharmanagendar Don't worry. It's A team vs B team. Both wanted to divert media and public attention from Adani–Hindenberg issue. Both have issues with Congress.,0,0
1354,2023-02-28 17:00:10+00:00,1630613844673589253,https://twitter.com/Pravins05083578/status/1630613844673589253,Pravins05083578,Twitter for Android,,"@amitmalviya Jo aaya tha maa ganga ka lal bankar
Vo rah Gaya adani ka dalal bankar",2,0
1355,2023-02-28 17:00:08+00:00,1630613835932655617,https://twitter.com/bastille_sam/status/1630613835932655617,bastille_sam,Twitter for Android,,@thecoolestwavee Report only vindicated the plausible fears of the market. Nothing more. Something was always a miss. Adani had already started treading a slippery slope once he financed his spending n purchases with his enterprise stock as a debt instrument. 2/,0,0
1356,2023-02-28 17:00:08+00:00,1630613835806814208,https://twitter.com/akashsarkar00/status/1630613835806814208,akashsarkar00,Twitter for iPhone,Earth,@SunandaJain2 Possibly another rally in Adani stocks soon after they give all clear. 😁,0,0
1357,2023-02-28 17:00:06+00:00,1630613825526571008,https://twitter.com/TOIBusiness/status/1630613825526571008,TOIBusiness,cmssocialservice,"New Delhi, India",'Why Adani group is an example of bad business practices and not a con' https://t.co/17140BURET,0,0
1358,2023-02-28 17:00:05+00:00,1630613822317953024,https://twitter.com/pvssarma/status/1630613822317953024,pvssarma,Twitter for iPhone,Surat-Delhi,"Modi govt is brazening out over #AdaniScam.
PM doesn’t speak a word, @SEBI_India and other agencies don’t move a muscle and banks openly announce additional loans.
Investors may lose lakhs and crores, #ModiSarkar isn’t bothered as long as #Adani survives and lives another day!",9,6
1359,2023-02-28 17:00:02+00:00,1630613810963791874,https://twitter.com/AlphaBetaBlogFR/status/1630613810963791874,AlphaBetaBlogFR,TweetDeck,"Paris, France",".@toxic_bonds demande à MSCI, S&amp;P DJ Indices, Bloomberg Index Services et Morningstar de sortir les obligations du groupe Adani de leurs indices

— par @TAndrew3 
https://t.co/CVM4G4DVEV",3,0
1360,2023-02-28 16:59:54+00:00,1630613776683905024,https://twitter.com/VDandiwala/status/1630613776683905024,VDandiwala,Twitter for Android,"Bharuch, Gujarat, India",@ashoswai India's celebrated economists can discuss about Hardware. Can also discuss about Software. But cannot discuss about vapourware as speculated by the Left Liberal school of thought. #Adani #HindenburgReport,0,0
1361,2023-02-28 16:59:52+00:00,1630613770149203969,https://twitter.com/IndiaToday/status/1630613770149203969,IndiaToday,Twitter Media Studio,India,"Mobile Tech: Live from Barcelona; Adani stocks bounce on streets
Watch this &amp; much more on #BusinessToday with @AabhaBakaya | #ITLivestream  https://t.co/BfkfWkd1T9",4,3
1362,2023-02-28 16:59:50+00:00,1630613759856197652,https://twitter.com/kaiserazim925/status/1630613759856197652,kaiserazim925,Twitter for Android,,@MoneycontrolH @AdaniOnline @gautam_adani @BSEIndia @SEBI_India @NSEIndia ये एक धोखा है कोई जांच नही हो रही । दोस्त का पैसा संभल जाए उसकी कवायद है। मैनिकेंट्रोल को भी अंबानी ही कंट्रोल करते है मतलब मालिक है।,0,0
1363,2023-02-28 16:59:36+00:00,1630613702071271428,https://twitter.com/viky4chat/status/1630613702071271428,viky4chat,Twitter Web App,Mumbai,"@narendramodi Double Engine government scared to do JPC probe, ED or IT raid on Adani..

Na khaonga Na Khanedunga is actually Khaonga aor Khoob khane dunga... https://t.co/99acHzaHKT",0,0
1364,2023-02-28 16:59:24+00:00,1630613652482015260,https://twitter.com/dhatrihrservice/status/1630613652482015260,dhatrihrservice,Twitter for Android,,"Adani Railway Crossing near Anjar.
રોજનું થયું ભાઈ. ક્રોસિંગ પાસે રોડની બંને તરફ વાહનોની કતાર લાગે છે અને ટ્રાફિક જામ ની સમસ્યા સર્જાય છે. ઘણી વખત એમબ્યુલન્સ ને નીકળવાનો રસ્તો પણ નથી હોતો. @CollectorKutch @PrantAnjar @kutchuday @KutchudayN @kutchmitra @nitin_gadkari
Do needful. https://t.co/TaSm4yMaxF",2,0
1365,2023-02-28 16:59:20+00:00,1630613635612672001,https://twitter.com/simon_robin/status/1630613635612672001,simon_robin,Twitter for Android,"Mumbai, India","@ravanatalks @LinaChakrabor14 No comments.

Our #GautamDas is in love with #Adani.

LIC is bleeding because of his love.

What can we say.",2,0
